pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
6483,295,32,32227,180000,42830,NA,T,3894,32,NA,2,1,7,2,2,3,1,5,1,1,3,2,0,2,NA,2,2,3,2,1,2,0,2015,2,1,1,NA,NA,NA,OLYMPIA FIELDS,60461,4171,0.2196116039319108,0.7379525293694558,0.0256533205466315,0,0.03092783505154639,55938,Olympia Fields,0,0,1,0,0,0,SCHOOL DISTRICT 161,RICH TOWNSHIP HIGH SCHOOL  227,17.334,97237,FALSE,TRUE,TRUE
6484,205,70,70120,90870,28120,NA,W,3125,122,NA,1,1,7,4,1,3,1,5,2,0,3,2,0,NA,NA,2,2,3,1,2,2,0,1516,2,1,2,NA,NA,1,CHICAGO,60619,2547,7.852375343541421e-4,0.9874361994503336,0,0,0.01884570082449941,14000,Chicago,0,0,1,0,0,0,"WASHINGTON, H",HARLAN HS,6.88386464826358,30714,FALSE,TRUE,TRUE
6485,202,71,71150,140460,48050,NA,W,3844,102,NA,2,1,4,2,1,3,1,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,770,2,1,1,3,NA,NA,CHICAGO,60634,7328,0.599754366812227,0.07273471615720524,0.05499454148471616,0.26282751091703055,0.01937772925764192,14000,Chicago,0,0,2,1,0,0,BRIDGE,STEINMETZ COLLEGE PREP HS,6.894,75339,FALSE,TRUE,TRUE
6486,202,72,72423,120250,35620,NA,W,3750,72,NA,2,1,4,2,1,1,1,5,2,0,3,1,1,NA,NA,2,2,3,1,2,2,0,770,2,1,1,NA,NA,NA,CHICAGO,60655,3182,0.8632935260842237,0,0,0.11407919547454431,0.04525455688246386,14000,Chicago,0,0,1,0,0,0,CASSELL,MORGAN PARK HS,6.908,91924,FALSE,TRUE,TRUE
6487,211,70,70220,110300,30000,NA,W,3750,99,4,2,2,18,7,1,2,2,5,2,0,3,4,0,2,2,2,2,3,1,2,2,0,3701,2,2,3,NA,NA,NA,CHICAGO,60628,4355,0.00206659012629161,0.9795637198622272,0.00619977037887485,0.00734787600459242,0.00964408725602755,14000,Chicago,0,0,1,0,0,0,CULLEN,CORLISS HS,6.908,45273,FALSE,TRUE,TRUE
6488,211,72,72212,76920,30000,NA,O,3750,102,NA,2,1,10,4,3,3,2,5,2,2,3,2,0,NA,NA,2,2,3,2,2,2,0,2206,2,2,2,NA,NA,1,CHICAGO,60620,4283,0.01377539108101797,0.929021713752043,0.00630399252860144,0.03315433107634835,0.03548914312397852,14000,Chicago,0,0,1,0,0,1,JOPLIN,HIRSCH HS,6.873317191283292,32656,FALSE,TRUE,TRUE
6489,205,71,71081,232980,45310,NA,W,3125,122,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1408,2,1,2,NA,NA,NA,CHICAGO,60625,4822,0.20738282870178348,0.0628369970966404,0.11737868104520946,0.5864786395686438,0.05184570717544587,14000,Chicago,0,0,1,0,0,0,HAUGAN,ROOSEVELT HS,6.901516611295682,51982,FALSE,TRUE,TRUE
6490,211,27,27020,313650,103910,GD,W,9237,96,2,2,1,11,5,1,3,2,5,2,1,1,2,0,2,NA,2,2,3,1,2,2,0,2394,2,2,5,1,NA,NA,OAK PARK,60302,2855,0.6273204903677758,0.15621716287215412,0.03677758318739054,0.12189141856392294,0.11103327495621716,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,139189,FALSE,TRUE,TRUE
6491,203,72,72070,100920,31870,NA,O,3750,97,NA,2,1,6,3,1,3,1,5,2,0,1,1,0,2,2,2,2,7,NA,NA,NA,0,1593,2,1,5,1,NA,NA,CHICAGO,60629,7111,0.03332864576009,0.02981296582759105,0,0.9368583884123188,0,14000,Chicago,0,0,1,0,0,0,SANDOVAL,SOLORIO HS,6.934,45046,FALSE,FALSE,TRUE
6492,295,21,21052,195770,4130,NA,W,826,19,NA,2,1,6,3,2,3,1,5,1,0,3,2,1,2,2,2,2,3,2,1,1,0,1980,2,1,3,NA,NA,NA,LYONS,60534,6225,0.4324497991967872,0.00562248995983935,0.02682730923694779,0.5288353413654618,0.01172690763052208,45434,Lyons,0,0,1,0,0,0,SCHOOL DISTRICT  103,BERWYN CICERO STICKNEY HIGH SCHOOL 201,13.204,63846,FALSE,TRUE,TRUE
6493,295,73,73200,640930,178650,NA,W,1191,13,NA,2,2,9,4,2,3,1,5,1,1,3,4,1,2,2,2,2,3,2,1,1,0,3064,2,1,3,NA,NA,NA,CHICAGO,60614,4272,0.6615168539325843,0.1053370786516854,0.0898876404494382,0.12336142322097378,0.0397940074906367,14000,Chicago,0,0,1,0,0,0,PRESCOTT,LINCOLN PARK HS,6.89,120192,FALSE,TRUE,TRUE
6494,211,77,77141,238390,72850,NA,T,3100,132,3,2,1,9,4,1,3,1,5,2,0,1,3,0,2,2,2,2,7,NA,NA,NA,0,2420,2,2,2,3,NA,NA,CHICAGO,60608,1460,0.19246575342465752,0.03150684931506849,0.05068493150684931,0.7095890410958904,0.03150684931506849,14000,Chicago,0,0,3,0,0,1,COOPER,JUAREZ HS,6.89,44391,FALSE,FALSE,TRUE
6495,206,17,17013,539920,90000,NA,W,6000,95,NA,3,1,9,4,1,3,1,5,1,0,2,3,1,2,2,2,2,3,2,2,2,0,2616,2,1,2,1,NA,NA,EVANSTON,60201,4153,0.8458945340717554,0.0433421622923188,0.05538165181796292,0.01685528533590176,0.06862509029617145,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.035,138966,FALSE,TRUE,TRUE
6496,234,22,22111,235710,56100,NA,W,6600,58,NA,2,1,6,3,3,1,2,5,1,1,3,1,1,NA,NA,2,2,1,2,1,2,0,1288,2,1,4,NA,NA,NA,PARK RIDGE,60068,2541,0.859504132231405,0.0011806375442739,0.03463203463203463,0.03227075954348681,0.13616686343959072,57875,Park Ridge,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,95489,FALSE,TRUE,TRUE
6497,295,70,70111,75310,18010,NA,W,2252,46,NA,3,2,4,2,1,3,1,5,1,1,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,894,2,1,2,NA,NA,NA,CHICAGO,60619,1807,0,0.9955727725511898,0,0.00442722744881018,0,14000,Chicago,0,0,1,0,0,0,GILLESPIE,HARLAN HS,6.908,71417,FALSE,FALSE,TRUE
6498,210,22,22040,138460,21260,NA,W,3402,77,NA,2,1,4,2,1,1,1,2,1,0,2,1,0,2,2,2,2,3,1,2,2,0,983,2,1,2,3,NA,NA,DES PLAINES,60018,4483,0.5277715815302253,0.03033682801695293,0.08788757528440776,0.3241133169752398,0.05978139638634842,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,71359,FALSE,TRUE,TRUE
6499,206,23,23041,545500,144900,NA,T,8050,94,NA,1,1,8,4,1,1,2,5,1,1,3,2,1,2,2,2,2,7,NA,NA,NA,0,2512,2,1,2,NA,NA,NA,WINNETKA,60093,3517,0.8913847028717657,0,0.03326698891100369,0.04492465169178276,0.06084731305089565,82530,Winnetka,0,0,4,1,0,0,SCH DISTRICT 36,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.997,204148,FALSE,FALSE,TRUE
6500,204,25,25072,305670,130500,AV,W,12429,57,NA,3,1,8,3,4,3,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,2,0,2117,2,1,1,NA,NA,NA,NORTHBROOK,60062,6242,0.8646267222044216,0.05414931111823133,0.06087792374239026,0.00833066324895866,0.0193848125600769,53481,Northbrook,0,0,1,0,0,0,SCHOOL DISTRICT 28,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.43,103548,FALSE,TRUE,TRUE
6501,203,26,26010,149330,42780,NA,T,3720,94,NA,2,1,5,2,1,1,1,5,1,0,2,1,0,2,2,2,2,3,1,2,2,0,1053,2,1,5,1,NA,1,NORRIDGE,60706,5047,0.8450564691896176,0.00693481276005547,0.04616603923122647,0.09153952843273232,0.01842678819100456,53377,Norridge,0,0,1,0,0,0,SCHOOL DISTRICT  80,COMMUNITY HIGH SCHOOL  234,7.539,73429,FALSE,TRUE,TRUE
6502,278,77,77152,1178400,228860,NA,W,5030,6,NA,1,1,8,4,1,1,1,5,1,1,3,3,1,1,1,1,1,3,1,2,2,0,3649,1,1,2,NA,1,NA,CHICAGO,60622,2090,0.669377990430622,0.09473684210526316,0.01770334928229665,0.18038277511961723,0.07559808612440191,14000,Chicago,0,0,7,1,0,0,PRITZKER,CLEMENTE HS,6.89,145938,FALSE,TRUE,TRUE
6503,278,23,23041,1065040,158400,NA,W,8800,17,NA,1,1,9,5,1,1,1,5,1,2,2,4,1,2,2,2,2,3,1,2,2,0,3376,2,1,2,3,NA,NA,WINNETKA,60093,3517,0.8913847028717657,0,0.03326698891100369,0.04492465169178276,0.06084731305089565,82530,Winnetka,0,0,1,0,0,0,SCH DISTRICT 36,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.997,204148,FALSE,TRUE,TRUE
6504,203,30,30012,161040,44550,NA,W,6600,58,NA,2,1,6,3,1,3,1,2,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1219,2,1,1,NA,NA,NA,HICKORY HILLS,60457,4831,0.7536741875388119,0.06251293728006624,0,0.16228524115090043,0.04098530324984475,34514,Hickory Hills,0,0,1,0,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,12.137,58895,FALSE,TRUE,TRUE
6505,204,10,10031,573780,285530,NA,T,95179,32,NA,3,4,9,4,3,1,1,5,1,2,2,3,2,1,1,1,2,5,2,1,1,0,4258,2,1,5,1,NA,NA,SOUTH BARRINGTON,60010,8784,0.6693989071038251,0.01434426229508196,0.2575136612021858,0.03483606557377049,0.02959927140255009,70564,South Barrington,0,0,1,0,0,0,COMMUNITY UNIT SCHOOL DISTRICT 220,COMMUNITY UNIT SCHOOL DISTRICT 220,7.257,148670,FALSE,TRUE,TRUE
6506,211,72,72171,37650,23430,NA,O,3125,117,2,2,2,11,5,1,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,1966,2,2,2,NA,NA,1,CHICAGO,60621,2910,0.00343642611683848,0.9240549828178696,3.436426116838488e-4,0.06735395189003436,0.00893470790378006,14000,Chicago,0,0,6,1,0,0,WENTWORTH,ROBESON HS,6.873317191283292,21266,FALSE,FALSE,TRUE
6507,211,77,77092,67740,42590,NA,O,3625,107,NA,1,1,6,4,2,3,1,5,2,0,3,2,0,NA,NA,2,2,1,1,2,2,0,2286,2,2,2,NA,NA,NA,CHICAGO,60623,3897,0.02745701821914293,0.8850397741852707,0,0.06235565819861432,0.02950987939440595,14000,Chicago,0,0,1,0,0,0,MASON,INFINITY HS,6.913,40131,FALSE,TRUE,TRUE
6508,234,37,37021,97120,22950,AV,W,6120,46,NA,3,1,6,3,3,1,1,5,2,0,3,2,0,NA,NA,2,2,7,NA,NA,NA,0,1155,2,1,4,NA,NA,NA,DOLTON,60419,5062,0.03694192018964836,0.8792967206637693,0.01027261951797708,0.03259581193204267,0.08178585539312525,20292,Dolton,0,0,1,0,0,0,SCHOOL DISTRICT  148,THORNTON TOWNSHIP HIGH SCHOOL  205,30.059,53221,FALSE,FALSE,TRUE
6509,211,77,77030,378640,84910,NA,W,3330,127,3,1,1,8,5,1,2,2,5,1,0,3,3,0,2,2,2,2,7,NA,NA,NA,0,2750,3,2,2,NA,NA,NA,CHICAGO,60647,2822,0.6158752657689582,0.05386250885896527,0.0705173635719348,0.24344436569808647,0.03260099220411056,14000,Chicago,0,0,5,1,0,0,GOETHE,CLEMENTE HS,6.915,64495,FALSE,FALSE,TRUE
6510,209,22,22120,889610,103050,NA,W,11450,28,NA,2,1,11,4,1,3,1,5,1,2,2,3,2,1,2,2,2,3,2,1,1,0,5091,1,1,2,3,NA,NA,PARK RIDGE,60068,3998,0.9139569784892446,0.00475237618809404,0.02551275637818909,0.02901450725362681,0.04377188594297149,57875,Park Ridge,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,125764,TRUE,TRUE,TRUE
6511,202,24,24081,152520,61750,NA,W,6500,64,NA,3,1,4,2,1,3,1,5,2,0,2,1,0,NA,NA,2,2,2,2,2,2,0,876,2,1,5,3,NA,NA,NILES,60714,5429,0.6275557192853196,5.525879535826119e-4,0.2578743783385522,0.1057284951188064,0.01657763860747835,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT 71,COMMUNITY HIGH SCHOOL  219,7.25,70169,FALSE,TRUE,TRUE
6512,211,72,72380,274290,64380,NA,T,6438,58,4,2,5,28,10,1,2,2,5,2,0,3,6,0,2,2,2,2,7,NA,NA,NA,0,5428,2,2,2,NA,NA,NA,CHICAGO,60638,6064,0.5346306068601583,0.00808047493403693,0,0.4345316622691293,0.0404023746701847,14000,Chicago,0,0,1,0,0,0,KINZIE,KENNEDY HS,6.934,99667,FALSE,FALSE,TRUE
6513,203,71,71210,97870,40920,NA,W,3720,102,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1100,2,1,1,NA,NA,NA,CHICAGO,60639,4963,0.00463429377392706,0.7890388877694943,0,0.19605077574047955,0.01027604271609913,14000,Chicago,0,0,1,0,0,0,YOUNG,STEINMETZ COLLEGE PREP HS,6.884772382397572,45479,FALSE,TRUE,TRUE
6514,202,37,37024,48250,15310,NA,W,4083,68,NA,2,1,5,3,3,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,985,2,1,1,NA,NA,NA,RIVERDALE,60827,6077,0.0396577258515715,0.8777357248642422,0.00378476221819976,0.04870824419944051,0.06022708573309199,64278,Riverdale,0,0,1,0,0,0,SCHOOL DISTRICT  148,THORNTON TOWNSHIP HIGH SCHOOL  205,32.335,38269,FALSE,TRUE,TRUE
6515,203,37,37181,123730,27220,NA,W,7260,45,NA,1,1,6,3,2,3,1,5,1,0,3,2,1,NA,NA,2,2,3,1,1,2,0,1680,2,1,1,NA,NA,NA,LANSING,60438,5150,0.44427184466019415,0.3530097087378641,5.825242718446602e-4,0.1716504854368932,0.05844660194174757,42028,Lansing,0,0,1,0,0,0,SCHOOL DISTRICT 158,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,19.524,43429,FALSE,TRUE,TRUE
6516,208,21,21151,548310,119970,NA,T,20865,19,NA,3,1,10,4,1,3,1,5,1,1,3,3,1,2,1,2,2,5,2,1,1,0,4084,2,1,2,NA,NA,NA,WILLOW SPRINGS,60480,7653,0.773030184241474,0.00849340128054357,0.05370442963543708,0.13354240167254672,0.05880047040376323,82049,Willow Springs,0,0,1,0,0,0,SCHOOL DISTRICT 107,LYONS TOWNSHIP HIGH SCHOOL  204,8.305,106317,TRUE,TRUE,TRUE
6517,205,72,72282,110050,25080,NA,O,3345,68,NA,2,1,5,3,1,3,1,2,2,0,3,1,0,NA,NA,2,2,2,1,2,2,0,1267,2,1,2,NA,NA,NA,CHICAGO,60620,5708,0.01103714085494043,0.9800280308339172,0.00420462508759635,0.0047302032235459,0,14000,Chicago,0,0,1,0,0,1,FORT DEARBORN,HARLAN HS,6.908,27500,FALSE,TRUE,TRUE
6518,207,71,71250,135060,38870,NA,W,3534,3,NA,1,1,7,3,4,3,1,5,1,0,3,2,1,2,2,2,2,3,1,2,2,0,1631,2,1,2,NA,NA,NA,CHICAGO,60639,5608,0.1282097004279601,0.02585592011412268,0.02942225392296719,0.8026034236804565,0.02121968616262482,14000,Chicago,0,0,1,0,0,0,PRIETO,STEINMETZ COLLEGE PREP HS,6.894,54464,FALSE,TRUE,TRUE
6519,205,31,31031,141060,21120,NA,W,5280,94,NA,2,1,7,3,1,1,1,5,1,0,2,4,0,2,2,2,2,3,1,2,2,0,1852,2,1,2,3,NA,1,MAYWOOD,60153,5264,0.02051671732522796,0.8077507598784195,0.0060790273556231,0.1656534954407295,0,47774,Maywood,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,21.667,61250,FALSE,TRUE,TRUE
6520,203,70,70170,92700,24180,NA,W,3720,76,NA,2,1,5,3,1,3,2,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1162,2,1,5,NA,NA,NA,CHICAGO,60628,3208,0.00592269326683291,0.9800498753117208,0,0.01402743142144638,0,14000,Chicago,0,0,6,1,0,0,SCHMID,HARLAN HS,6.908,46517,FALSE,TRUE,TRUE
6521,278,29,29033,273150,54200,NA,T,8673,50,NA,1,1,9,4,1,3,1,5,1,0,3,2,1,2,2,2,2,3,1,1,2,0,2459,2,1,2,NA,NA,NA,HOFFMAN ESTATES,60192,3805,0.8086727989487517,0,0.1340341655716163,0.0202365308804205,0.07411300919842313,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.023,123594,FALSE,TRUE,TRUE
6522,205,39,39310,136110,29910,NA,W,4985,74,NA,2,1,7,4,1,3,1,5,2,0,3,2,1,NA,NA,2,2,3,1,2,2,0,1902,2,1,2,NA,NA,NA,EVERGREEN PARK,60805,4428,0.3453026196928636,0.3888888888888889,0,0.22831978319783197,0.06752484191508581,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,13.318,64102,FALSE,TRUE,TRUE
6523,203,31,31092,196640,26950,NA,T,4687,104,NA,1,1,5,3,3,3,1,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,1056,2,1,5,1,NA,1,FOREST PARK,60130,6035,0.5367025683512842,0.2311516155758078,0.11068765534382768,0.0916321458160729,0.05733222866611433,26935,Forest Park,0,0,1,0,0,0,SCHOOL DISTRICT 91,PROVISO TOWNSHIP HIGH SCHOOL 209,12.075,59485,FALSE,TRUE,TRUE
6524,204,27,27030,381250,52400,NA,W,4658,98,NA,3,1,10,5,1,3,2,5,1,0,1,2,0,2,2,2,2,3,1,2,2,0,2373,2,1,5,1,1,1,OAK PARK,60302,4411,0.5601904330083881,0.31240081614146453,0.02629789163454999,0.06619814101110859,0.06982543640897755,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,125590,FALSE,TRUE,TRUE
6525,205,73,73110,481450,123600,NA,W,2575,127,NA,1,1,9,3,1,3,1,5,1,1,3,3,1,2,2,2,2,2,1,2,2,0,2032,2,1,2,NA,NA,1,CHICAGO,60618,1796,0.762249443207127,0.0378619153674833,0.06737193763919821,0.07962138084632517,0.10579064587973272,14000,Chicago,0,0,6,1,0,0,JAHN,LAKE VIEW HS,6.89,116364,FALSE,TRUE,TRUE
6526,234,39,39071,164890,51870,NA,W,7980,54,NA,3,1,7,3,3,1,2,5,1,1,3,1,1,2,NA,2,2,3,3,1,2,0,1320,2,1,4,NA,NA,NA,OAK LAWN,60453,3069,0.613229064841968,0.0873248615184099,0.04072987943955686,0.2108178559791463,0.09579667644183772,54820,Oak Lawn,0,0,3,1,0,0,SCHOOL DISTRICT  126,COMMUNITY HIGH SCHOOL  218,12.33,58569,FALSE,TRUE,TRUE
6527,211,15,15065,109590,33530,NA,O,3625,99,2,2,2,8,4,2,3,1,2,2,0,1,2,0,NA,NA,2,2,3,1,2,2,0,2032,2,2,2,1,NA,1,CICERO,60804,4287,0.02192675530674131,0.05411709820387217,0.00233263354327035,0.9041287613715884,0.02285980872404945,14351,Cicero,0,0,1,0,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,16.731,42176,FALSE,TRUE,TRUE
6528,203,72,72330,38550,23100,NA,O,4200,56,NA,1,1,4,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1190,2,1,1,NA,NA,NA,CHICAGO,60628,3920,0.00765306122448979,0.9900510204081632,0,0,0.00459183673469387,14000,Chicago,0,0,1,0,0,0,CURTIS,FENGER HS,6.908,36448,FALSE,FALSE,TRUE
6529,234,22,22070,242480,60910,NA,W,7860,55,NA,3,1,6,3,3,1,1,5,1,0,3,2,1,2,2,2,2,3,2,1,2,0,1646,2,1,4,NA,NA,NA,MORTON GROVE,60053,3141,0.5313594396688952,0.07736389684813753,0.26392868513212353,0.04616364215218083,0.1139764406240051,50647,Morton Grove,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,9.008,64331,FALSE,TRUE,TRUE
6530,208,35,35080,315050,274510,NA,W,24401,13,NA,2,1,10,5,1,3,1,5,1,2,3,3,1,2,1,2,2,5,2,1,1,0,4585,2,1,2,NA,NA,NA,SCHAUMBURG,60193,5837,0.6153846153846154,0.03135172177488436,0.19307863628576324,0.13996916224087716,0.0342641768031523,NA,NA,0,0,3,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.295,81118,TRUE,TRUE,TRUE
6531,203,71,71050,189660,53940,NA,W,3720,98,NA,2,1,6,3,1,1,1,5,1,1,2,1,0,2,2,2,2,3,1,2,2,0,1038,2,1,1,3,NA,1,CHICAGO,60625,6194,0.5027445915402002,0.01985792702615434,0.2286083306425573,0.1953503390377785,0.0826606393283823,14000,Chicago,0,0,6,1,0,0,PETERSON,MATHER HS,6.901516611295682,53529,FALSE,TRUE,TRUE
6532,210,73,73063,783480,232320,AV,W,1936,127,NA,2,2,9,6,1,3,2,5,2,0,3,1,1,1,NA,2,2,7,NA,NA,NA,0,2550,2,1,2,NA,NA,NA,CHICAGO,60614,4283,0.8071445248657483,0.05253327107167873,0.0789166472098996,0.05603548914312398,0.01074013541909876,14000,Chicago,0,0,1,0,0,0,ALCOTT ES,LINCOLN PARK HS,6.89,92441,FALSE,FALSE,TRUE
6533,278,35,35116,220770,103230,NA,W,7791,25,NA,1,1,8,4,1,3,1,5,1,0,3,2,1,2,NA,2,2,3,1,1,1,0,2401,2,1,2,NA,NA,NA,HOFFMAN ESTATES,60169,4828,0.4496685998342999,0.0356255178127589,0.3740679370339685,0.11888980944490472,0.03769676884838442,35411,Hoffman Estates,0,0,3,1,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.04,95527,FALSE,TRUE,TRUE
6534,203,77,77151,404590,109860,NA,W,3855,112,NA,2,1,9,3,1,1,1,5,1,0,2,2,1,2,2,2,2,7,NA,NA,NA,0,1468,2,1,5,1,NA,NA,CHICAGO,60647,2643,0.6424517593643587,0.00567536889897843,0.06053726825576996,0.2652289065455921,0.05221339387060159,14000,Chicago,0,0,6,1,0,0,BRENTANO,SCHURZ HS,6.915,95333,FALSE,FALSE,TRUE
6535,202,13,13080,95810,18900,NA,O,6300,62,NA,1,1,5,3,1,3,1,5,1,0,3,1,0,2,NA,2,2,4,1,2,2,0,908,2,1,1,NA,NA,NA,MIDLOTHIAN,60445,4319,0.5825422551516555,0.06181986570965501,0,0.31535077564250985,0.08057420699235934,48892,Midlothian,0,1,4,0,0,0,SCHOOL DISTRICT  143,COMMUNITY HIGH SCHOOL  228,14.895,66840,FALSE,TRUE,TRUE
6536,278,16,16062,200570,37700,NA,T,7541,63,NA,1,1,10,5,4,3,1,5,1,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2397,2,1,2,NA,NA,NA,ELK GROVE VILLAGE,60007,4667,0.5778872937647311,0.02828369402185558,0.0923505463895436,0.26140989929290764,0.07820869937861581,23256,Elk Grove Village,0,0,1,0,0,1,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,8.349,68984,FALSE,FALSE,FALSE
6537,278,77,77060,772550,142180,NA,W,3125,15,NA,2,1,7,3,1,3,1,5,1,1,3,2,1,2,1,2,2,3,2,2,2,0,2634,2,1,2,NA,NA,NA,CHICAGO,60647,2267,0.8081164534627261,0.01985002205558006,0.08557565063961182,0.06263784737538597,0.04764005293339215,14000,Chicago,0,0,7,0,0,1,PULASKI,CLEMENTE HS,6.89,156389,FALSE,TRUE,TRUE
6538,203,32,32090,80660,64800,NA,W,16200,58,NA,2,1,7,4,1,3,1,5,2,1,3,2,0,NA,NA,2,2,3,2,1,2,0,1758,2,1,1,NA,NA,NA,OLYMPIA FIELDS,60461,4171,0.2196116039319108,0.7379525293694558,0.0256533205466315,0,0.03092783505154639,55938,Olympia Fields,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,17.971,97237,FALSE,TRUE,TRUE
6539,203,24,24031,214250,51500,NA,W,6438,66,NA,3,1,6,4,3,3,1,5,2,0,2,2,1,NA,NA,2,2,2,1,2,2,0,1464,2,1,1,3,NA,NA,MORTON GROVE,60053,4578,0.5930537352555701,0.03691568370467453,0.28331148973350806,0.059196155526430753,0.03866317169069463,50647,Morton Grove,0,0,1,0,0,0,SCHOOL DISTRICT 67,COMMUNITY HIGH SCHOOL  219,8.959,83634,FALSE,TRUE,TRUE
6540,278,35,35032,138130,127890,AV,W,8120,48,NA,1,1,8,4,3,3,1,5,1,1,3,2,1,2,NA,2,2,3,1,1,2,0,2142,2,1,2,NA,NA,NA,ROSELLE,60172,6919,0.7236594883653708,0.02630437924555571,0.15088885677120972,0.05969070674953028,0.07688972394854748,65806,Roselle,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.539,97969,FALSE,TRUE,TRUE
6541,207,18,18014,44970,137780,NA,W,16210,36,NA,1,1,7,4,2,3,1,5,1,0,3,1,1,2,NA,2,2,3,1,1,2,0,1443,2,1,2,NA,NA,NA,ELGIN,60120,5481,0.25305601167670133,0.01933953658091589,0.08064221857325306,0.6376573617952929,0.01860974274767378,23074,Elgin,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.511,69559,FALSE,TRUE,TRUE
6542,208,25,25240,511100,134550,NA,T,10984,28,NA,3,1,9,4,1,3,1,5,1,1,1,3,1,2,NA,2,2,3,2,1,1,134,4089,2,1,2,3,NA,NA,GLENVIEW,60025,4128,0.47141472868217055,0.09835271317829455,0.2126937984496124,0.1996124031007752,0.03585271317829457,29938,Glenview,0,0,1,0,0,1,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.226,50293,TRUE,TRUE,TRUE
